ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-06-12,21.751391041790107,12.348689252852958,31.701823680305825,21.740489946680142,21.763291774297276,0.08053576315998398,0.08053576315998398,0.08053576315998398,0.08053576315998398,0.08053576315998398,0.08053576315998398,0.0,0.0,0.0,21.83192680495009
2026-06-13,21.747423148542648,12.34815532148035,30.967197030850365,21.736218101794258,21.759688903639997,0.1089816456993793,0.1089816456993793,0.1089816456993793,0.1089816456993793,0.1089816456993793,0.1089816456993793,0.0,0.0,0.0,21.856404794242028
2026-06-14,21.743455255295192,12.407243406475235,32.369112274716805,21.73207305592159,21.755909306499362,0.1033483550421174,0.1033483550421174,0.1033483550421174,0.1033483550421174,0.1033483550421174,0.1033483550421174,0.0,0.0,0.0,21.84680361033731
2026-06-15,21.739487362047733,12.716841999298135,31.10485847221608,21.727681644965134,21.75211306237525,0.06469631563071751,0.06469631563071751,0.06469631563071751,0.06469631563071751,0.06469631563071751,0.06469631563071751,0.0,0.0,0.0,21.80418367767845
2026-06-16,21.735519468800273,12.396608361912696,30.540682141956367,21.723256776674262,21.748304739194026,-0.005283731204997182,-0.005283731204997182,-0.005283731204997182,-0.005283731204997182,-0.005283731204997182,-0.005283731204997182,0.0,0.0,0.0,21.730235737595276
2026-06-17,21.731551575552814,12.09621587942731,31.328812379364088,21.71898582714262,21.744558343065947,-0.10430676981401958,-0.10430676981401958,-0.10430676981401958,-0.10430676981401958,-0.10430676981401958,-0.10430676981401958,0.0,0.0,0.0,21.627244805738794
2026-06-18,21.727583682305355,12.755219280876512,30.198236261185933,21.71495236254758,21.74088539469408,-0.22954201318420853,-0.22954201318420853,-0.22954201318420853,-0.22954201318420853,-0.22954201318420853,-0.22954201318420853,0.0,0.0,0.0,21.498041669121147
2026-06-19,21.723615789057895,12.117472426007918,30.984765188096723,21.710773900291596,21.737256967240896,-0.3776729725444238,-0.3776729725444238,-0.3776729725444238,-0.3776729725444238,-0.3776729725444238,-0.3776729725444238,0.0,0.0,0.0,21.34594281651347
2026-06-20,21.719647895810436,12.555672942066717,30.79611210510615,21.706269135210555,21.733620739393672,-0.544967943453635,-0.544967943453635,-0.544967943453635,-0.544967943453635,-0.544967943453635,-0.544967943453635,0.0,0.0,0.0,21.1746799523568
2026-06-21,21.71568000256298,11.720367201669829,29.851428890788565,21.70195938787183,21.729928767253995,-0.7273595216138712,-0.7273595216138712,-0.7273595216138712,-0.7273595216138712,-0.7273595216138712,-0.7273595216138712,0.0,0.0,0.0,20.98832048094911
2026-06-22,21.711712109315517,11.586026273005096,29.913210354243855,21.697543565280444,21.72632936494566,-0.920531550409254,-0.920531550409254,-0.920531550409254,-0.920531550409254,-0.920531550409254,-0.920531550409254,0.0,0.0,0.0,20.791180558906262
2026-06-23,21.707744216068058,10.875693730194978,29.302591137688182,21.69345557860148,21.722786733546016,-1.1200117212862852,-1.1200117212862852,-1.1200117212862852,-1.1200117212862852,-1.1200117212862852,-1.1200117212862852,0.0,0.0,0.0,20.587732494781772
2026-06-24,21.7037763228206,9.948443633739284,30.208082346379918,21.68888155541975,21.71919120532542,-1.321267902089076,-1.321267902089076,-1.321267902089076,-1.321267902089076,-1.321267902089076,-1.321267902089076,0.0,0.0,0.0,20.382508420731526
2026-06-25,21.699808429573142,11.16626733155363,29.37774305536113,21.684552091095423,21.71566081401079,-1.5198061612252085,-1.5198061612252085,-1.5198061612252085,-1.5198061612252085,-1.5198061612252085,-1.5198061612252085,0.0,0.0,0.0,20.180002268347934
2026-06-26,21.695840536325683,10.342170269714131,28.919049629972708,21.68015734516342,21.71196368955069,-1.7112683902129315,-1.7112683902129315,-1.7112683902129315,-1.7112683902129315,-1.7112683902129315,-1.7112683902129315,0.0,0.0,0.0,19.98457214611275
2026-06-27,21.691872643078224,10.353762852937892,29.314096965130343,21.675751189793523,21.70835115634383,-1.8915274060566436,-1.8915274060566436,-1.8915274060566436,-1.8915274060566436,-1.8915274060566436,-1.8915274060566436,0.0,0.0,0.0,19.80034523702158
